연도,파일명,감사사항,감사종류,감사분야,담당부서,분류,관련도,매칭키워드,총매칭수,첫매칭쪽,쪽수,본문글자수,정보화사업,전산시스템,정보시스템,시스템운영,시스템유지관리,참고:정보화,참고:전산,참고:소프트웨어,참고:데이터베이스,참고:홈페이지,참고:정보보안,참고:개인정보,참고:디지털,발췌,형식,ZIP내부파일,오류
2021,20210119_탈세제보 관리실태.pdf,탈세제보 관리실태,성과,국세,재정경제4과,관련,중간,"전산시스템(5), 시스템운영(3)",8,10,68,68066,0,5,0,3,0,0,39,0,0,0,0,0,0,"2.분야별현황및문제점가.탈세제보관리및처리분야가-1탈세제보전산처리시스템운영개선필요현황국세청은｢국세기본법｣제84조의2,｢탈세제보자료관리규정",PDF,,
2021,20210114_버섯 수확후배지 재활용센터 사업자 선정 관련.pdf,버섯 수확후배지 재활용센터 사업자 선정 관련 ,국민제안,농림수산해양,,무관,,,0,,9,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2021,20210112_해양수산부 기관정기감사.pdf,해양수산부 기관정기감사,기관정기,농림수산해양,국토환경4과,관련,낮음(단순언급),시스템운영(1),1,39,70,58175,0,0,0,1,0,1,0,1,5,1,0,0,0,도)자료:서해어업관리단제출자료재구성또한위사람은2017.6.1.위시스템운영및안정화업무를담당하기위해자원하여안전정보과로부서를이동한후에는무허가,PDF,,
2021,20210107_과학기술정보통신부 정기감사.pdf,과학기술정보통신부 정기감사,기관정기,정보통신,재정경제2과,관련,중간,정보시스템(6),6,33,70,54116,0,0,6,0,0,0,0,4,1,1,0,0,2,"록하고,같은법제4조등에따라[표1]과같이매년실태조사1)및연구실안전정보시스템2)을통해안전점검실시여부등안전관리현황을확인하고있다.[표1]연구실",PDF,,
2021,20210105_2019회계연도 공공기관 결산검사.pdf,2019회계연도 공공기관 결산검사,재무,재정,,관련,낮음(단순언급),전산시스템(2),2,15,36,26760,0,2,0,0,0,0,2,0,0,1,0,0,0,"-13-부관리전산시스템을확인한결과,[표6]과같이2019회계연도말대여금은합계37,608",PDF,,
2020,20201229_행정중심복합도시건설청 기관정기감사.pdf,행정중심복합도시건설청 기관정기감사,기관정기,건설/주택,국토환경2과,무관,,,0,,72,58976,0,0,0,0,0,0,0,0,0,1,0,0,1,,PDF,,
2020,20201229_보건복지부의 음주폐해예방관리사업 혈세낭비 관련.pdf,보건복지부의 음주폐해예방관리사업 혈세낭비 관련,국민제안,보건/복지,,무관,,,0,,11,7020,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2020,20201228_ㄱ도로건설공사에 대한 공익감사청구.pdf,ㄱ도로건설공사에 대한 공익감사청구,국민제안,지방자치단체,,무관,,,0,,15,10706,0,0,0,0,0,0,0,0,0,9,0,0,0,,PDF,,
2020,20201223_양주시 장사시설 인허가 관련.pdf,양주시 장사시설 인허가 관련,국민제안,지방자치단체,,무관,,,0,,11,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201222_한국국토정보공사 기관정기감사.pdf,한국국토정보공사 기관정기감사,기관정기,기타,국토환경1과,관련,낮음(단순언급),"정보시스템(2), 시스템운영(2)",4,6,111,91552,0,0,2,2,0,1,25,4,26,1,0,0,49,")도면전산화(2005년)지적재조사사업(2012년~)부동산종합공부시스템운영(2012년~)자료:국토교통부,“지적정책기본계획수립연구”,201",PDF,,
2020,20201221_안산도시공사에 대한 감사.pdf,안산도시공사에 대한 감사,기관정기,지방자치단체,지방행정1국4과,무관,,,0,,25,15262,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201217_주요 사회기반시설(도로·고속철도) 안전관리실태.pdf,주요 사회기반시설(도로·고속철도) 안전관리실태,성과,건설/주택,,무관,,,0,,126,107103,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201215_폐기물종합재활용시설 인허가 및 관리업무 관련 공익감사청구사항.pdf,폐기물종합재활용시설 인허가 및 관리업무 관련 공익감사청구사항,국민제안,지방자치단체,,무관,,,0,,29,18038,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201211_고창군·함평군 기관정기감사.pdf,고창군·함평군 기관정기감사,기관정기,지방자치단체,,무관,,,0,,119,90463,0,0,0,0,0,0,3,0,0,3,0,0,0,,PDF,,
2020,20201210_주택도시보증공사 기관정기감사.pdf,주택도시보증공사 기관정기감사,기관정기,건설/주택,공공기관2과,관련,중간,"전산시스템(1), 정보시스템(4), 시스템운영(2)",7,109,123,108293,0,1,4,2,0,4,8,0,1,0,0,0,0,라직접또는수탁은행에위탁하여전세보증금반환보증1)을발급하면서보증관련전산시스템(이하“차세대시스템”이라한다)을이용하여주채무자등이보증금지대상자인,PDF,,
2020,20201208_승강설비 안전관리실태.pdf,승강설비 안전관리실태,성과,건설/주택,,관련,낮음(단순언급),정보시스템(1),1,45,109,88998,0,0,1,0,0,0,0,0,0,0,0,0,0,"전체기계식주차장에대한검사이력,관리인배치등안전관련정보를확인할수있는정보시스템",PDF,,
2020,20201207_청주시 소각장 이전협약 체결 관련 공익감사청구.pdf,청주시 소각장 이전협약 체결 관련 공익감사청구,국민제안,지방자치단체,,무관,,,0,,16,9722,0,0,0,0,0,0,0,0,0,0,0,1,0,,PDF,,
2020,20201203_노면표시 설치공사 관련 비리 점검(민생분야).pdf,노면표시 설치공사 관련 비리 점검(민생분야),특정사안,건설/주택,,무관,,,0,,95,79873,0,0,0,0,0,0,0,0,0,1,0,0,1,,PDF,,
2020,20201201_인천도시공사 기관정기감사.pdf,인천도시공사 기관정기감사,기관정기,지방자치단체,지방행정1국2과,관련,낮음(단순언급),정보시스템(1),1,4,46,34598,0,0,1,0,0,0,0,0,0,0,0,0,0,"공사에대한기존의감사결과,언론보도,지방의회논의사항및지방공공기관경영정보시스템(LocalPublicEnterpriseClean-eye,클린아",PDF,,
2020,20201130_노인복지주택 인허가 및 소극행정 관련.pdf,노인복지주택 인허가 및 소극행정 관련,국민제안,지방자치단체,,무관,,,0,,14,8642,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201126_한국식품안전관리인증원 기관정기감사.pdf,한국식품안전관리인증원 기관정기감사,기관정기,보건/복지,사회복지3과,무관,,,0,,98,80257,0,0,0,0,0,0,5,0,0,1,0,0,0,,PDF,,
2020,20201125_지자체 예산으로 공무원 사유지 정비 특혜 관련 감사제보 감사.pdf,지자체 예산으로 공무원 사유지 정비 특혜 관련 감사제보 감사,특정사안,지방자치단체,,무관,,,0,,18,10448,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201124_한국환경산업기술원 기관정기감사.pdf,한국환경산업기술원 기관정기감사,기관정기,환경,국토환경3과,무관,,,0,,69,48571,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201119_창원시 정기감사.pdf,창원시 정기감사,기관정기,지방자치단체,,관련,중간,정보시스템(11),11,9,71,51544,0,0,11,0,0,0,0,0,0,0,0,0,0,규정｣(국토교통부예규)제6장제2호등에따르면건설업등록관청은건설행정정보시스템1)(이하“건설정보시스템”이라한다)을통해통보받은건설업등록기준위반,PDF,,
2020,20201118_재단법인 전남바이오산업진흥원의 원장 후보자 면접전형 중단과 재공고 관련.pdf,재단법인 전남바이오산업진흥원의 원장 후보자 면접전형 중단과 재공고 관련,국민제안,기타,,무관,,,0,,23,16428,0,0,0,0,0,0,0,0,1,0,0,0,0,,PDF,,
2020,20201117_충청남도 기관정기감사.pdf,충청남도 기관정기감사,기관정기,지방자치단체,,관련,낮음(단순언급),정보시스템(1),1,124,142,105286,0,0,1,0,0,0,0,0,0,0,0,1,0,행정기관의장은모바일앱개발시불법변조에대응하기위해｢행정기관및공공기관정보시스템구축․운영지침｣[별표3]에서정의한모바일앱의보안약점을진단하고제거하,PDF,,
2020,20201112_한국보건산업진흥원 및 한국건강증진개발원 기관정기감사.pdf,한국보건산업진흥원 및 한국건강증진개발원 기관정기감사,기관정기,보건/복지,사회복지3과,관련,중간,"정보시스템(5), 시스템운영(1)",6,2,66,47121,0,0,5,1,0,0,0,0,1,0,0,33,0,·······················51(9)금연서비스통합정보시스템등의개인정보취급자관리부적정(통보)···56(10)국고보조금집행잔,PDF,,
2020,20201111_경상북도개발공사·경상북도문화관광공사에 대한 감사.pdf,경상북도개발공사·경상북도문화관광공사에 대한 감사 ,기관정기,지방자치단체,,무관,,,0,,57,42791,0,0,0,0,0,0,24,0,0,0,0,0,0,,PDF,,
2020,20201110_공익법인 관리 및 과세실태.zip,공익법인 관리 및 과세실태,특정사안,국세,재정경제3과,관련,낮음(단순언급),전산시스템(2),2,35,77,71251,0,2,0,0,0,0,35,0,1,4,0,0,0,을수립하고이후[그림2]와같이신고･공시자료와과세정보를비교･분석하는전산시스템을활용하여각지방국세청및세무서로하여금공익법인전산분석사후관리업무를수,ZIP,공개문_전문.pdf | 공개문_전문(재부의).pdf,
2020,20201105_변상판정 청구사항 조사 및 처리.pdf,변상판정 청구사항 조사 및 처리,기타(서면),기타,지방행정1국2과,무관,,,0,,22,16432,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201103_동물장묘시설 건축허가 관련.pdf,동물장묘시설 건축허가 관련,국민제안,지방자치단체,,무관,,,0,,13,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201020_월성1호기 조기폐쇄 결정의 타당성 점검(국회감사요구).pdf,월성1호기 조기폐쇄 결정의 타당성 점검(국회감사요구),특정사안,산업자원,공공기관1과,관련,낮음(단순언급),정보시스템(2),2,12,200,179434,0,0,2,0,0,0,10,0,0,0,0,0,6,원전현황1)일반현황국제원자력기구(이하“IAEA”7)라한다)원자로정보시스템(이하“PRIS”8)라한다)에따르면[표Ⅱ-1]과같이2019년말기,PDF,,
2020,20201013_한국산업안전보건공단 정기감사.pdf,한국산업안전보건공단 정기감사,기관정기,노동,사회복지2과,관련,중간,"전산시스템(10), 정보시스템(3), 시스템운영(2)",15,6,117,109818,0,10,3,2,0,1,15,0,0,6,0,0,0,"재예방시설건립5,4898,873△3,384△38.1▪안전보건관리정보시스템운영6,3975,0191,37827.5▪안전보건연구개발및국제협력",PDF,,
2020,20201008_경기관광공사 · 한국도자재단에 대한 감사.pdf,경기관광공사 · 한국도자재단에 대한 감사,기관정기,지방자치단체,지방행정1국3과,무관,,,0,,41,28852,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20201006_교육부 기관정기감사.pdf,교육부 기관정기감사,기관정기,교육,사회복지4과,관련,낮음(단순언급),"정보시스템(2), 시스템운영(1)",3,47,66,48909,0,0,2,1,0,3,0,5,3,1,0,0,1,"”(2012년11월)에따르면교육부는KORUS시스템구축편익으로개별정보시스템의‘구축투자비용절감’과‘운영및유지보수비절감’2)등을제시하였고,기",PDF,,
2020,20200928_재단법인 설립 내인가와 법인봉안묘·봉안담 설치신고 수리 및 법인자연장지 조성허가 관련.pdf,재단법인 설립 내인가와 법인봉안묘·봉안담 설치신고 수리 및 법인자연장지 조성허가 관련,국민제안,지방자치단체,,무관,,,0,,19,13252,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200924_각종 수의계약을 통한 시장 측근 업체에 특혜제공 의혹 관련.pdf,각종 수의계약을 통한 시장 측근 업체에 특혜제공 의혹 관련,국민제안,지방자치단체,,무관,,,0,,56,38678,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200923_의왕·하남도시공사 개발사업 추진실태.pdf,의왕·하남도시공사 개발사업 추진실태,특정사안,지방자치단체,지방행정1국4과,무관,,,0,,84,59934,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200922_미세먼지 관리대책 추진실태.pdf,미세먼지 관리대책 추진실태,성과,환경,국토환경3과,관련,중간,"전산시스템(2), 정보시스템(1), 시스템운영(4), 시스템유지관리(3)",10,4,338,327353,0,2,1,4,3,1,8,0,9,5,0,0,0,··········72【표29】차량제작·운영비및도로재비산먼지관리시스템유지관리비··································,PDF,,
2020,20200917_대통령비서실 등 3개 기관 및 정책기획위원회 등 4개 대통령 소속 자문위원회 기관 정기감사.pdf,대통령비서실 등 3개 기관 및 정책기획위원회 등 4개 대통령 소속 자문위원회 기관 정기감사,기관정기,기타,행정안전1과,무관,,,0,,60,37077,0,0,0,0,0,0,0,0,0,0,0,1,1,,PDF,,
2020,20200910_모범ㆍ적극행정사례 추천사항 확인점검.pdf,모범ㆍ적극행정사례 추천사항 확인점검,특정사안,기타,,관련,낮음(단순언급),"전산시스템(1), 정보시스템(2), 시스템운영(1)",4,41,45,31312,0,1,2,1,0,0,6,0,1,1,0,0,0,"보험회사”라한다)등대외기관을위한업무포털,자동차보험심사시스템등각종전산시스템운영·관리를담당하고있다.통상교통사고가발생하면환자는보험회사에사고접",PDF,,
2020,20200903_한국전력공사 기관운영감사.pdf,한국전력공사 기관운영감사,기관정기,산업자원,공공기관1과,관련,중간,정보시스템(14),14,8,72,53337,0,0,14,0,0,0,0,43,0,1,0,0,1,"8(0.7)7,667(1.3)565,565(100)자료:전력통계정보시스템재구성",PDF,,
2020,20200827_공직비리 기동점검.pdf,공직비리 기동점검,특정사안,공직기강,,무관,,,0,,70,50414,0,0,0,0,0,0,0,3,0,0,0,0,0,,PDF,,
2020,20200826_□□3구역에 대한 위법 부당한 행정 관련.pdf,□□3구역에 대한 위법 부당한 행정 관련,국민제안,지방자치단체,,무관,,,0,,10,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200825_과학기술특성화대학 운영 실태.pdf,과학기술특성화대학 운영 실태,특정사안,과학기술,재정경제2과,관련,낮음(단순언급),"정보시스템(3), 시스템운영(1)",4,16,80,59674,0,0,3,1,0,0,0,0,0,3,0,0,0,"용계획을외부위원이참여하는인사위원회에서의결한후15일이상공공기관채용정보시스템과홈페이지에게시하도록하고,채용심사를할때위원절반이상을외부위원으로구",PDF,,
2020,20200820_선거철 공직기강 점검.pdf,선거철 공직기강 점검,특정사안,공직기강,,무관,,,0,,11,5595,0,0,0,0,0,0,0,0,0,3,0,0,0,,PDF,,
2020,20200818_의약품 안전관리실태.pdf,의약품 안전관리실태,성과,보건/복지,사회복지3과,관련,중간,"전산시스템(2), 정보시스템(2), 시스템운영(1)",5,4,139,125813,0,2,2,1,0,1,41,0,1,10,1,2,0,마약류관리분야▪마약류오남용및불법유통방지업무의적정성▪마약류통합관리시스템운영및활용의적정성의약품유통·사용분야▪의약품오남용및불법유통방지업무의적,PDF,,
2020,20200813_변상판정 청구사항 조사 및 처리.pdf,변상판정 청구사항 조사 및 처리,기타(서면),기타,재정경제2과,무관,,,0,,87,62309,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200811_서울특별시교육청의 청렴시민감사관 위촉 및 수당 지급의 적정 여부.pdf,서울특별시교육청의 청렴시민감사관 위촉 및 수당 지급의 적정 여부,국민제안,지방자치단체,,무관,,,0,,30,19623,0,0,0,0,0,1,0,0,0,0,0,0,0,,PDF,,
2020,20200806_익산 장점마을 집단 암발생 사건 관련 지도.감독 실태.pdf,익산 장점마을 집단 암발생 사건 관련 지도.감독 실태,특정사안,지방자치단체,,무관,,,0,,45,31211,0,0,0,0,0,0,0,0,0,2,0,0,0,,PDF,,
2020,20200804_ㄱ지구 재정비촉진계획 재검토 결정 등에 관한 사항 관련.pdf,ㄱ지구 재정비촉진계획 재검토 결정 등에 관한 사항 관련,국민제안,지방자치단체,,무관,,,0,,10,5087,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2020,20200731_인천국제공항공사 기관운영감사.pdf,인천국제공항공사 기관운영감사,기관정기,교통/물류,공공기관3과,관련,낮음(단순언급),"정보시스템(1), 시스템운영(2)",3,48,73,54691,0,0,1,2,0,0,1,2,0,0,0,0,3,"6.30.)2,328(3,849)2015.2.11.공공기관2공항정보시스템운영및유지관리♬♬㈜,☼☼㈜2)2012.6.1.~2015.5.31",PDF,,
2020,20200730_천리안 위성 개발사업 추진실태.pdf,천리안 위성 개발사업 추진실태,국민제안,과학기술,국토환경3과,관련,낮음(단순언급),시스템운영(1),1,7,35,30874,0,0,0,1,0,0,0,8,0,0,0,0,0,".∼2020.3.31.9)위성본체성능시험,탑재체기능시험,자료처리시스템운영시험등위성이우주공간에서정상적으로작동하는지시험하는과정",PDF,,
